pmid,pmcid,year,title,abstract,journal,authors,MeSH terms used,Title & Abstract terms used
36543923,PMC10066923,2023,African ancestry GWAS of dementia in a large military cohort identifies significant risk loci.,"While genome wide association studies (GWASs) of Alzheimer's Disease (AD) in European (EUR) ancestry cohorts have identified approximately 83 potentially independent AD risk loci, progress in non-European populations has lagged. In this study, data from the Million Veteran Program (MVP), a biobank which includes genetic data from more than 650,000 US Veteran participants, was used to examine dementia genetics in an African descent (AFR) cohort. A GWAS of Alzheimer's disease and related dementias (ADRD), an expanded AD phenotype including dementias such as vascular and non-specific dementia that included 4012 cases and 18,435 controls age 60+ in AFR MVP participants was performed. A proxy dementia GWAS based on survey-reported parental AD or dementia (n = 4385 maternal cases, 2256 paternal cases, and 45,970 controls) was also performed. These two GWASs were meta-analyzed, and then subsequently compared and meta-analyzed with the results from a previous AFR AD GWAS from the Alzheimer's Disease Genetics Consortium (ADGC). A meta-analysis of common variants across the MVP ADRD and proxy GWASs yielded GWAS significant associations in the region of APOE (p = 2.48 × 10-101), in ROBO1 (rs11919682, p = 1.63 × 10-8), and RNA RP11-340A13.2 (rs148433063, p = 8.56 × 10-9). The MVP/ADGC meta-analysis yielded additional significant SNPs near known AD risk genes TREM2 (rs73427293, p = 2.95 × 10-9), CD2AP (rs7738720, p = 1.14 × 10-9), and ABCA7 (rs73505251, p = 3.26 × 10-10), although the peak variants observed in these genes differed from those previously reported in EUR and AFR cohorts. Of the genes in or near suggestive or genome-wide significant associated variants, nine (CDA, SH2D5, DCBLD1, EML6, GOPC, ABCA7, ROS1, TMCO4, and TREM2) were differentially expressed in the brains of AD cases and controls. This represents the largest AFR GWAS of AD and dementia, finding non-APOE GWAS-significant common SNPs associated with dementia. Increasing representation of AFR participants is an important priority in genetic studies and may lead to increased insight into AD pathophysiology and reduce health disparities.",Molecular psychiatry,"Sherva, Richard,Zhang, Rui,Sahelijo, Nathan,Jun, Gyungah,Anglin, Tori,Chanfreau, Catherine,Cho, Kelly,Fonda, Jennifer R,Gaziano, J Michael,Harrington, Kelly M,Ho, Yuk-Lam,Kremen, William S,Litkowski, Elizabeth,Lynch, Julie,Neale, Zoe,Roussos, Panos,Marra, David,Mez, Jesse,Miller, Mark W,Salat, David H,Tsuang, Debby,Wolf, Erika,Zeng, Qing,Panizzon, Matthew S,Merritt, Victoria C,Farrer, Lindsay A,Hauger, Richard L,Logue, Mark W","Alzheimer Disease/genetics,Genome-Wide Association Study","meta-analysis,genome-wide,AD,apoe,dementia,GWAS,SNP,risk loci,Alzheimer,ad"
36672180,PMC9856280,2023,"A Multi-Trait Association Analysis of Brain Disorders and Platelet Traits Identifies Novel Susceptibility Loci for Major Depression, Alzheimer's and Parkinson's Disease.","Among candidate neurodegenerative/neuropsychiatric risk-predictive biomarkers, platelet count, mean platelet volume and platelet distribution width have been associated with the risk of major depressive disorder (MDD), Alzheimer's disease (AD) and Parkinson's disease (PD) through epidemiological and genomic studies, suggesting partial co-heritability. We exploited these relationships for a multi-trait association analysis, using publicly available summary statistics of genome-wide association studies (GWASs) of all traits reported above. Gene-based enrichment tests were carried out, as well as a network analysis of significantly enriched genes. We analyzed 4,540,326 single nucleotide polymorphisms shared among the analyzed GWASs, observing 149 genome-wide significant multi-trait LD-independent associations (p < 5 × 10-8) for AD, 70 for PD and 139 for MDD. Among these, 27 novel associations were detected for AD, 34 for PD and 40 for MDD. Out of 18,781 genes with annotated variants within ±10 kb, 62 genes were enriched for associations with AD, 70 with PD and 125 with MDD (p < 2.7 × 10-6). Of these, seven genes were novel susceptibility loci for AD (EPPK1, TTLL1, PACSIN2, TPM4, PIF1, ZNF689, AZGP1P1), two for PD (SLC26A1, EFNA3) and two for MDD (HSPH1, TRMT61A). The resulting network showed a significant excess of interactions (enrichment p = 1.0 × 10-16). The novel genes that were identified are involved in the organization of cytoskeletal architecture (EPPK1, TTLL1, PACSIN2, TPM4), telomere shortening (PIF1), the regulation of cellular aging (ZNF689, AZGP1P1) and neurodevelopment (EFNA3), thus, providing novel insights into the shared underlying biology of brain disorders and platelet parameters.",Cells,"Tirozzi, Alfonsina,Quiccione, Miriam Shasa,Cerletti, Chiara,Donati, Maria Benedetta,de Gaetano, Giovanni,Iacoviello, Licia,Gialluisi, Alessandro","Parkinson Disease/genetics,Alzheimer Disease/genetics,Genome-Wide Association Study","genome-wide,AD,GWAS,single nucleotide polymorphism,Alzheimer,heritability,polymorphisms,genome-wide association,ad"
36833280,PMC9957001,2023,Common Genetic Factors and Pathways in Alzheimer's Disease and Ischemic Stroke: Evidences from GWAS.,"Alzheimer's disease (AD) and ischemic stroke (IS) are common neurological disorders, and the comorbidity of these two brain diseases is often seen. Although AD and IS were regarded as two distinct disease entities, in terms of different etiologies and clinical presentation, recent genome-wide association studies (GWASs) revealed that there were common risk genes between AD and IS, indicating common molecular pathways and their common pathophysiology. In this review, we summarize AD and IS risk single nucleotide polymorphisms (SNPs) and their representative genes from the GWAS Catalog database, and find thirteen common risk genes, but no common risk SNPs. Furthermore, the common molecular pathways associated with these risk gene products are summarized from the GeneCards database and clustered into inflammation and immunity, G protein-coupled receptor, and signal transduction. At least seven of these thirteen genes can be regulated by 23 microRNAs identified from the TargetScan database. Taken together, the imbalance of these molecular pathways may give rise to these two common brain disorders. This review sheds light on the pathogenesis of comorbidity of AD and IS, and provides molecular targets for disease prevention, manipulation, and brain health maintenance.",Genes,"Dong, Wei,Huang, Yue","Genome-Wide Association Study,Alzheimer Disease/genetics","genome-wide,AD,GWAS,single nucleotide polymorphism,Alzheimer,SNP,polymorphisms,genome-wide association,ad"
36980898,PMC10047952,2023,Deep Learning-Based Feature Extraction with MRI Data in Neuroimaging Genetics for Alzheimer's Disease.,"The prognosis and treatment of patients suffering from Alzheimer's disease (AD) have been among the most important and challenging problems over the last few decades. To better understand the mechanism of AD, it is of great interest to identify genetic variants associated with brain atrophy. Commonly, in these analyses, neuroimaging features are extracted based on one of many possible brain atlases with FreeSurf and other popular software; this, however, may cause the loss of important information due to our incomplete knowledge about brain function embedded in these suboptimal atlases. To address the issue, we propose convolutional neural network (CNN) models applied to three-dimensional MRI data for the whole brain or multiple, divided brain regions to perform completely data-driven and automatic feature extraction. These image-derived features are then used as endophenotypes in genome-wide association studies (GWASs) to identify associated genetic variants. When we applied this method to ADNI data, we identified several associated SNPs that have been previously shown to be related to several neurodegenerative/mental disorders, such as AD, depression, and schizophrenia.",Genes,"Chakraborty, Dipnil,Zhuang, Zhong,Xue, Haoran,Fiecas, Mark B,Shen, Xiatong,Pan, Wei","Alzheimer Disease/genetics,Genome-Wide Association Study","genome-wide,AD,GWAS,genetic variant,Alzheimer,SNP,genome-wide association,ad"
37002253,PMC10066300,2023,Genetic correlations between Alzheimer's disease and gut microbiome genera.,"A growing body of evidence suggests that dysbiosis of the human gut microbiota is associated with neurodegenerative diseases like Alzheimer's disease (AD) via neuroinflammatory processes across the microbiota-gut-brain axis. The gut microbiota affects brain health through the secretion of toxins and short-chain fatty acids, which modulates gut permeability and numerous immune functions. Observational studies indicate that AD patients have reduced microbiome diversity, which could contribute to the pathogenesis of the disease. Uncovering the genetic basis of microbial abundance and its effect on AD could suggest lifestyle changes that may reduce an individual's risk for the disease. Using the largest genome-wide association study of gut microbiota genera from the MiBioGen consortium, we used polygenic risk score (PRS) analyses with the ""best-fit"" model implemented in PRSice-2 and determined the genetic correlation between 119 genera and AD in a discovery sample (ADc12 case/control: 1278/1293). To confirm the results from the discovery sample, we next repeated the PRS analysis in a replication sample (GenADA case/control: 799/778) and then performed a meta-analysis with the PRS results from both samples. Finally, we conducted a linear regression analysis to assess the correlation between the PRSs for the significant genera and the APOE genotypes. In the discovery sample, 20 gut microbiota genera were initially identified as genetically associated with AD case/control status. Of these 20, three genera (Eubacterium fissicatena as a protective factor, Collinsella, and Veillonella as a risk factor) were independently significant in the replication sample. Meta-analysis with discovery and replication samples confirmed that ten genera had a significant correlation with AD, four of which were significantly associated with the APOE rs429358 risk allele in a direction consistent with their protective/risk designation in AD association. Notably, the proinflammatory genus Collinsella, identified as a risk factor for AD, was positively correlated with the APOE rs429358 risk allele in both samples. Overall, the host genetic factors influencing the abundance of ten genera are significantly associated with AD, suggesting that these genera may serve as biomarkers and targets for AD treatment and intervention. Our results highlight that proinflammatory gut microbiota might promote AD development through interaction with APOE. Larger datasets and functional studies are required to understand their causal relationships.",Scientific reports,"Cammann, Davis,Lu, Yimei,Cummings, Melika J,Zhang, Mark L,Cue, Joan Manuel,Do, Jenifer,Ebersole, Jeffrey,Chen, Xiangning,Oh, Edwin C,Cummings, Jeffrey L,Chen, Jingchun","Genome-Wide Association Study,Apolipoproteins E/genetics","meta-analysis,genome-wide,AD,apoe,Alzheimer,genome-wide association,ad,polygenic risk"
37108578,PMC10139078,2023,Metabolic Overlap between Alzheimer's Disease and Metabolic Syndrome Identifies the PVRL2 Gene as a New Modulator of Diabetic Dyslipidemia.,"Alzheimer's disease (AD) and type 2 diabetes mellitus (T2DM) share metabolic alterations such as abnormal insulin and lipid metabolism and have some common genetic factors such as APOE genotype. Taking this into account, we hypothesized that we could identify common genetic factors involved in the development of diabetes and cardiovascular diseases. We first genotyped 48 single nucleotide polymorphisms (SNPs) previously associated with AD in a cohort composed of 330 patients with cognitive impairment (CI) to assess their association with plasma lipids. Second, we conducted pleiotropy-informed conjunctional false discovery rate (FDR) analysis designed to identify shared variants between AD and plasma lipid levels. Finally, we used the SNPs to be found associated with lipid parameters and AD to search for associations with lipoprotein parameters in 281 patients with cardiometabolic risk. Five SNPs were significantly associated with lower levels of cholesterol transported in remnant lipoprotein particles (RLPc) in subjects with CI; among these SNPs was the rs73572039 variant in PVRL2. Stratified QQ-plots were conducted on GWAS designed for AD and triglycerides (TG). The cross-trait analysis resulted in a total of 22 independent genomic loci associated with both AD and TG levels with a conjFDR < 0.05. Among these loci, two pleiotropic variants were located in PVRL2 (rs12978931 and rs11667640). The three SNPs in PVRL2 were significantly associated with RLPc, TG, and number of circulating VLDL and HDL particles in subjects with cardiometabolic risk. We have identified three variants in PVRL2 that predispose individuals to AD that also influence the lipid profile that confers cardiovascular risk in T2DM subjects. PVRL2 is a potential new modulating factor of atherogenic dyslipidemia.",International journal of molecular sciences,"Guardiola, Montse,Muntané, Gerard,Martínez, Iris,Martorell, Lourdes,Girona, Josefa,Ibarretxe, Daiana,Plana, Núria,Bullido, María J,Vilella, Elisabet,Ribalta, Josep","Alzheimer Disease/genetics,Genome-Wide Association Study,Polymorphism, Single Nucleotide","AD,apoe,GWAS,single nucleotide polymorphism,SNP,cognitive impairment,polymorphisms,Alzheimer,ad"
37149695,PMC10163801,2023,Entorhinal cortex epigenome-wide association study highlights four novel loci showing differential methylation in Alzheimer's disease.,"Studies on DNA methylation (DNAm) in Alzheimer's disease (AD) have recently highlighted several genomic loci showing association with disease onset and progression. Here, we conducted an epigenome-wide association study (EWAS) using DNAm profiles in entorhinal cortex (EC) from 149 AD patients and control brains and combined these with two previously published EC datasets by meta-analysis (total n = 337). We identified 12 cytosine-phosphate-guanine (CpG) sites showing epigenome-wide significant association with either case-control status or Braak's tau-staging. Four of these CpGs, located in proximity to CNFN/LIPE, TENT5A, PALD1/PRF1, and DIRAS1, represent novel findings. Integrating DNAm levels with RNA sequencing-based mRNA expression data generated in the same individuals showed significant DNAm-mRNA correlations for 6 of the 12 significant CpGs. Lastly, by calculating rates of epigenetic age acceleration using two recently proposed ""epigenetic clock"" estimators we found a significant association with accelerated epigenetic aging in the brains of AD patients vs. controls. In summary, our study represents the hitherto most comprehensive EWAS in AD using EC and highlights several novel differentially methylated loci with potential effects on gene expression.",Alzheimer's research & therapy,"Sommerer, Yasmine,Dobricic, Valerija,Schilling, Marcel,Ohlei, Olena,Sabet, Sanaz Sedghpour,Wesse, Tanja,Fuß, Janina,Franzenburg, Sören,Franke, Andre,Parkkinen, Laura,Lill, Christina M,Bertram, Lars","Alzheimer Disease/genetics,Genome-Wide Association Study","meta-analysis,epigenome,genome-wide,AD,Alzheimer,ad,genome-wide association,gene expression,DNA methylation"
37198259,PMC10615750,2023,Multi-ancestry meta-analysis and fine-mapping in Alzheimer's disease.,"Genome-wide association studies (GWAS) of Alzheimer's disease are predominantly carried out in European ancestry individuals despite the known variation in genetic architecture and disease prevalence across global populations. We leveraged published GWAS summary statistics from European, East Asian, and African American populations, and an additional GWAS from a Caribbean Hispanic population using previously reported genotype data to perform the largest multi-ancestry GWAS meta-analysis of Alzheimer's disease and related dementias to date. This method allowed us to identify two independent novel disease-associated loci on chromosome 3. We also leveraged diverse haplotype structures to fine-map nine loci with a posterior probability >0.8 and globally assessed the heterogeneity of known risk factors across populations. Additionally, we compared the generalizability of multi-ancestry- and single-ancestry-derived polygenic risk scores in a three-way admixed Colombian population. Our findings highlight the importance of multi-ancestry representation in uncovering and understanding putative factors that contribute to risk of Alzheimer's disease and related dementias.",Molecular psychiatry,"Lake, Julie,Warly Solsberg, Caroline,Kim, Jonggeol Jeffrey,Acosta-Uribe, Juliana,Makarious, Mary B,Li, Zizheng,Levine, Kristin,Heutink, Peter,Alvarado, Chelsea X,Vitale, Dan,Kang, Sarang,Gim, Jungsoo,Lee, Kun Ho,Pina-Escudero, Stefanie D,Ferrucci, Luigi,Singleton, Andrew B,Blauwendraat, Cornelis,Nalls, Mike A,Yokoyama, Jennifer S,Leonard, Hampton L","Alzheimer Disease/genetics,Genome-Wide Association Study,Polymorphism, Single Nucleotide","meta-analysis,genome-wide,AD,dementia,Aged,GWAS,Alzheimer,Risk Factors,genome-wide association,ad,polygenic risk"
37201334,PMC10206164,2023,"Disentangling the genetic overlap and causal relationships between primary open-angle glaucoma, brain morphology and four major neurodegenerative disorders.","Primary open-angle glaucoma (POAG) is an optic neuropathy characterized by progressive degeneration of the optic nerve that leads to irreversible visual impairment. Multiple epidemiological studies suggest an association between POAG and major neurodegenerative disorders (Alzheimer's disease, amyotrophic lateral sclerosis, frontotemporal dementia, and Parkinson's disease). However, the nature of the overlap between neurodegenerative disorders, brain morphology and glaucoma remains inconclusive. In this study, we performed a comprehensive assessment of the genetic and causal relationship between POAG and neurodegenerative disorders, leveraging genome-wide association data from studies of magnetic resonance imaging of the brain, POAG, and four major neurodegenerative disorders. This study found a genetic overlap and causal relationship between POAG and its related phenotypes (i.e., intraocular pressure and optic nerve morphology traits) and brain morphology in 19 regions. We also identified 11 loci with a significant local genetic correlation and a high probability of sharing the same causal variant between neurodegenerative disorders and POAG or its related phenotypes. Of interest, a region on chromosome 17 corresponding to MAPT, a well-known risk locus for Alzheimer's and Parkinson's disease, was shared between POAG, optic nerve degeneration traits, and Alzheimer's and Parkinson's diseases. Despite these local genetic overlaps, we did not identify strong evidence of a causal association between these neurodegenerative disorders and glaucoma. Our findings indicate a distinctive and likely independent neurodegenerative process for POAG involving several brain regions although several POAG or optic nerve degeneration risk loci are shared with neurodegenerative disorders, consistent with a pleiotropic effect rather than a causal relationship between these traits. PG was supported by an NHMRC Investigator Grant (#1173390), SM by an NHMRC Senior Research Fellowship and an NHMRC Program Grant (APP1150144), DM by an NHMRC Fellowship, LP is funded by the NEIEY015473 and EY032559 grants, SS is supported by an NIH-Oxford Cambridge Fellowship and NIH T32 grant (GM136577), APK is supported by a UK Research and Innovation Future Leaders Fellowship, an Alcon Research Institute Young Investigator Award and a Lister Institute for Preventive Medicine Award.",EBioMedicine,"Diaz-Torres, Santiago,He, Weixiong,Thorp, Jackson,Seddighi, Sahba,Mullany, Sean,Hammond, Christopher J,Hysi, Pirro G,Pasquale, Louis R,Khawaja, Anthony P,Hewitt, Alex W,Craig, Jamie E,Mackey, David A,Wiggs, Janey L,van Duijn, Cornelia,Lupton, Michelle K,Ong, Jue-Sheng,MacGregor, Stuart,Gharahkhani, Puya","Genome-Wide Association Study,Alzheimer Disease/genetics","genome-wide,AD,dementia,Frontotemporal dementia,Alzheimer,risk loci,Amyotrophic Lateral Sclerosis,genome-wide association,ad"
37260021,PMC10689571,2023,Novel loci for Alzheimer's disease identified by a genome-wide association study in Ashkenazi Jews.,"Most Alzheimer's disease (AD) loci have been discovered in individuals with European ancestry (EA). We applied principal component analysis using Gaussian mixture models and an Ashkenazi Jewish (AJ) reference genome-wide association study (GWAS) data set to identify Ashkenazi Jews ascertained in GWAS (n = 42,682), whole genome sequencing (WGS, n = 16,815), and whole exome sequencing (WES, n = 20,504) data sets. The association of AD was tested genome wide (GW) in the GWAS and WGS data sets and exome wide (EW) in all three data sets (EW). Gene-based analyses were performed using aggregated rare variants. In addition to apolipoprotein E (APOE), GW analyses (1355 cases and 1661 controls) revealed associations with TREM2 R47H (p = 9.66 × 10-9 ), rs541586606 near RAB3B (p = 5.01 × 10-8 ), and rs760573036 between SPOCK3 and ANXA10 (p = 6.32 × 10-8 ). In EW analyses (1504 cases and 2047 controls), study-wide significant association was observed with rs1003710 near SMAP2 (p = 1.91 × 10-7 ). A significant gene-based association was identified with GIPR (p = 7.34 × 10-7 ). Our results highlight the efficacy of founder populations for AD genetic studies.",Alzheimer's & dementia : the journal of the Alzheimer's Association,"Li, Donghe,Farrell, John J,Mez, Jesse,Martin, Eden R,Bush, William S,Ruiz, Agustin,Boada, Mercè,de Rojas, Itziar,Mayeux, Richard,Haines, Jonathan L,Vance, Margaret A Pericak,Wang, Li-San,Schellenberg, Gerard D,Lunetta, Kathryn L,Farrer, Lindsay A","Genome-Wide Association Study,Alzheimer Disease/genetics,Polymorphism, Single Nucleotide","genome-wide,AD,apoe,GWAS,whole exome sequencing,Alzheimer,whole genome sequencing,genome-wide association,ad"
37286172,PMC11884797,2023,Shared genetic loci between Alzheimer's disease and multiple sclerosis: Crossroads between neurodegeneration and immune system.,"Neuroinflammation is involved in the pathophysiology of Alzheimer's disease (AD), including immune-linked genetic variants and molecular pathways, microglia and astrocytes. Multiple Sclerosis (MS) is a chronic, immune-mediated disease with genetic and environmental risk factors and neuropathological features. There are clinical and pathobiological similarities between AD and MS. Here, we investigated shared genetic susceptibility between AD and MS to identify putative pathological mechanisms shared between neurodegeneration and the immune system. We analysed GWAS data for late-onset AD (N cases = 64,549, N controls = 634,442) and MS (N cases = 14,802, N controls = 26,703). Gaussian causal mixture modelling (MiXeR) was applied to characterise the genetic architecture and overlap between AD and MS. Local genetic correlation was investigated with Local Analysis of [co]Variant Association (LAVA). The conjunctional false discovery rate (conjFDR) framework was used to identify the specific shared genetic loci, for which functional annotation was conducted with FUMA and Open Targets. MiXeR analysis showed comparable polygenicities for AD and MS (approximately 1800 trait-influencing variants) and genetic overlap with 20% of shared trait-influencing variants despite negligible genetic correlation (rg = 0.03), suggesting mixed directions of genetic effects across shared variants. conjFDR analysis identified 16 shared genetic loci, with 8 having concordant direction of effects in AD and MS. Annotated genes in shared loci were enriched in molecular signalling pathways involved in inflammation and the structural organisation of neurons. Despite low global genetic correlation, the current results provide evidence for polygenic overlap between AD and MS. The shared loci between AD and MS were enriched in pathways involved in inflammation and neurodegeneration, highlighting new opportunities for future investigation.",Neurobiology of disease,"Fominykh, Vera,Shadrin, Alexey A,Jaholkowski, Piotr P,Bahrami, Shahram,Athanasiu, Lavinia,Wightman, Douglas P,Uffelmann, Emil,Posthuma, Danielle,Selbæk, Geir,Dale, Anders M,Djurovic, Srdjan,Frei, Oleksandr,Andreassen, Ole A","Alzheimer Disease/genetics,Genome-Wide Association Study,Polymorphism, Single Nucleotide","AD,GWAS,genetic variant,neurodegeneration,Genetic Loci,Risk Factors,late-onset,Alzheimer,ad"
37333771,PMC10276158,2023,Admixture mapping implicates 13q33.3 as ancestry-of-origin locus for Alzheimer disease in Hispanic and Latino populations.,"Alzheimer disease (AD) is the most common form of senile dementia, with high incidence late in life in many populations including Caribbean Hispanic (CH) populations. Such admixed populations, descended from more than one ancestral population, can present challenges for genetic studies, including limited sample sizes and unique analytical constraints. Therefore, CH populations and other admixed populations have not been well represented in studies of AD, and much of the genetic variation contributing to AD risk in these populations remains unknown. Here, we conduct genome-wide analysis of AD in multiplex CH families from the Alzheimer Disease Sequencing Project (ADSP). We developed, validated, and applied an implementation of a logistic mixed model for admixture mapping with binary traits that leverages genetic ancestry to identify ancestry-of-origin loci contributing to AD. We identified three loci on chromosome 13q33.3 associated with reduced risk of AD, where associations were driven by Native American (NAM) ancestry. This AD admixture mapping signal spans the FAM155A, ABHD13, TNFSF13B, LIG4, and MYO16 genes and was supported by evidence for association in an independent sample from the Alzheimer's Genetics in Argentina-Alzheimer Argentina consortium (AGA-ALZAR) study with considerable NAM ancestry. We also provide evidence of NAM haplotypes and key variants within 13q33.3 that segregate with AD in the ADSP whole-genome sequencing data. Interestingly, the widely used genome-wide association study approach failed to identify associations in this region. Our findings underscore the potential of leveraging genetic ancestry diversity in recently admixed populations to improve genetic mapping, in this case for AD-relevant loci.",HGG advances,"Horimoto, Andrea R V R,Boyken, Lisa A,Blue, Elizabeth E,Grinde, Kelsey E,Nafikov, Rafael A,Sohi, Harkirat K,Nato, Alejandro Q,Bis, Joshua C,Brusco, Luis I,Morelli, Laura,Ramirez, Alfredo,Dalmasso, Maria Carolina,Temple, Seth,Satizabal, Claudia,Browning, Sharon R,Seshadri, Sudha,Wijsman, Ellen M,Thornton, Timothy A","Alzheimer Disease/genetics,Genome-Wide Association Study","genome-wide,AD,dementia,Alzheimer,genome-wide association,ad"
37386009,PMC10310810,2023,Classification and deep-learning-based prediction of Alzheimer disease subtypes by using genomic data.,"Late-onset Alzheimer's disease (LOAD) is the most common multifactorial neurodegenerative disease among elderly people. LOAD is heterogeneous, and the symptoms vary among patients. Genome-wide association studies (GWAS) have identified genetic risk factors for LOAD but not for LOAD subtypes. Here, we examined the genetic architecture of LOAD based on Japanese GWAS data from 1947 patients and 2192 cognitively normal controls in a discovery cohort and 847 patients and 2298 controls in an independent validation cohort. Two distinct groups of LOAD patients were identified. One was characterized by major risk genes for developing LOAD (APOC1 and APOC1P1) and immune-related genes (RELB and CBLC). The other was characterized by genes associated with kidney disorders (AXDND1, FBP1, and MIR2278). Subsequent analysis of albumin and hemoglobin values from routine blood test results suggested that impaired kidney function could lead to LOAD pathogenesis. We developed a prediction model for LOAD subtypes using a deep neural network, which achieved an accuracy of 0.694 (2870/4137) in the discovery cohort and 0.687 (2162/3145) in the validation cohort. These findings provide new insights into the pathogenic mechanisms of LOAD.",Translational psychiatry,"Shigemizu, Daichi,Akiyama, Shintaro,Suganuma, Mutsumi,Furutani, Motoki,Yamakawa, Akiko,Nakano, Yukiko,Ozaki, Kouichi,Niida, Shumpei","Alzheimer Disease/genetics,Genome-Wide Association Study","genome-wide,AD,GWAS,genetic risk,Alzheimer,Risk Factors,genome-wide association,ad,late-onset"
37510227,PMC10379656,2023,Genome-Wide Epistasis Study of Cerebrospinal Fluid Hyperphosphorylated Tau in ADNI Cohort.,"Alzheimer's disease (AD) is the main cause of dementia worldwide, and the genetic mechanism of which is not yet fully understood. Much evidence has accumulated over the past decade to suggest that after the first large-scale genome-wide association studies (GWAS) were conducted, the problem of ""missing heritability"" in AD is still a great challenge. Epistasis has been considered as one of the main causes of ""missing heritability"" in AD, which has been largely ignored in human genetics. The focus of current genome-wide epistasis studies is usually on single nucleotide polymorphisms (SNPs) that have significant individual effects, and the amount of heritability explained by which was very low. Moreover, AD is characterized by progressive cognitive decline and neuronal damage, and some studies have suggested that hyperphosphorylated tau (P-tau) mediates neuronal death by inducing necroptosis and inflammation in AD. Therefore, this study focused on identifying epistasis between two-marker interactions at marginal main effects across the whole genome using cerebrospinal fluid (CSF) P-tau as quantitative trait (QT). We sought to detect interactions between SNPs in a multi-GPU based linear regression method by using age, gender, and clinical diagnostic status (cds) as covariates. We then used the STRING online tool to perform the PPI network and identify two-marker epistasis at the level of gene-gene interaction. A total of 758 SNP pairs were found to be statistically significant. Particularly, between the marginal main effect SNP pairs, highly significant SNP-SNP interactions were identified, which explained a relatively high variance at the P-tau level. In addition, 331 AD-related genes were identified, 10 gene-gene interaction pairs were replicated in the PPI network. The identified gene-gene interactions and genes showed associations with AD in terms of neuroinflammation and neurodegeneration, neuronal cells activation and brain development, thereby leading to cognitive decline in AD, which is indirectly associated with the P-tau pathological feature of AD and in turn supports the results of this study. Thus, the results of our study might be beneficial for explaining part of the ""missing heritability"" of AD.",Genes,"Chen, Dandan,Li, Jin,Liu, Hongwei,Liu, Xiaolong,Zhang, Chenghao,Luo, Haoran,Wei, Yiming,Xi, Yang,Liang, Hong,Zhang, Qiushi","tau Proteins/genetics,Genome-Wide Association Study","genome-wide,AD,dementia,GWAS,neurodegeneration,single nucleotide polymorphism,Alzheimer,SNP,heritability,polymorphisms,genome-wide association,ad"
37515308,PMC10492455,2023,Association between polymorphism rs2421943 of the insulin-degrading enzyme and schizophrenia: Preliminary report.,"Insulin-degrading enzyme (IDE) is an important gene in studies of the pathophysiology of type 2 diabetes mellitus (T2DM). Recent studies have suggested a possible link between type 2 diabetes mellitus (T2DM) and the pathophysiology of schizophrenia (SZ). At the same time, significant changes in insulin-degrading enzyme (IDE) gene expression have been found in the brains of people with schizophrenia. These findings highlight the need to further investigate the role of IDE in schizophrenia pathogenesis. We enrolled 733 participants from the Czech Republic, including 383 patients with schizophrenia and 350 healthy controls. Our study focused on the single nucleotide polymorphism (SNP) rs2421943 in the IDE gene, which has previously been associated with the pathogenesis of Alzheimer's disease. The SNP was analyzed using the PCR-RFLP method. The G allele of the rs2421943 polymorphism was found to significantly increase the risk of developing SZ (p < 0.01) when a gender-based analysis showed that both AG and GG genotypes were associated with a more than 1.55 times increased risk of SZ in females (p < 0.03) but not in males. Besides, we identified a potential binding site at the G allele locus for has-miR-7110-5p, providing a potential mechanism for the observed association. Our results confirm the role of the IDE gene in schizophrenia pathogenesis and suggest that future research should investigate the relationship between miRNA and estrogen influence on IDE expression in schizophrenia pathogenesis.",Journal of clinical laboratory analysis,"Ambrozová, Laura,Zeman, Tomáš,Janout, Vladimír,Janoutová, Jana,Lochman, Jan,Šerý, Omar","Alzheimer Disease/genetics,Polymorphism, Single Nucleotide","AD,single nucleotide polymorphism,SNP,Alzheimer,gene expression,ad"
37528055,PMC10440720,2023,"LATE-NC risk alleles (in TMEM106B, GRN, and ABCC9 genes) among persons with African ancestry.","Limbic-predominant age-related TDP-43 encephalopathy (LATE) affects approximately one-third of older individuals and is associated with cognitive impairment. However, there is a highly incomplete understanding of the genetic determinants of LATE neuropathologic changes (LATE-NC) in diverse populations. The defining neuropathologic feature of LATE-NC is TDP-43 proteinopathy, often with comorbid hippocampal sclerosis (HS). In terms of genetic risk factors, LATE-NC and/or HS are associated with single nucleotide variants (SNVs) in 3 genes-TMEM106B (rs1990622), GRN (rs5848), and ABCC9 (rs1914361 and rs701478). We evaluated these 3 genes in convenience samples of individuals of African ancestry. The allele frequencies of the LATE-associated alleles were significantly different between persons of primarily African (versus European) ancestry: In persons of African ancestry, the risk-associated alleles for TMEM106B and ABCC9 were less frequent, whereas the risk allele in GRN was more frequent. We performed an exploratory analysis of data from African-American subjects processed by the Alzheimer's Disease Genomics Consortium, with a subset of African-American participants (n = 166) having corroborating neuropathologic data through the National Alzheimer's Coordinating Center (NACC). In this limited-size sample, the ABCC9/rs1914361 SNV was associated with HS pathology. More work is required concerning the genetic factors influencing non-Alzheimer disease pathology such as LATE-NC in diverse cohorts.",Journal of neuropathology and experimental neurology,"Katsumata, Yuriko,Fardo, David W,Shade, Lincoln M P,Nelson, Peter T","Alzheimer Disease/genetics,Polymorphism, Single Nucleotide","Alzheimer,cognitive impairment,genetic risk,Risk Factors"
