pmid,pmcid,year,title,abstract,journal,authors,MeSH terms used,Title & Abstract terms used
39604147,PMC11602643,2024,Insights into RNA-mediated pathology in new mouse models of Huntington's disease.,"Huntington's disease (HD) is a neurodegenerative polyglutamine (polyQ) disease resulting from the expansion of CAG repeats located in the ORF of the huntingtin gene (HTT). The extent to which mutant mRNA-driven disruptions contribute to HD pathogenesis, particularly in comparison to the dominant mechanisms related to the gain-of-function effects of the mutant polyQ protein, is still debatable. To evaluate this contribution in vivo, we generated two mouse models through a knock-in strategy at the Rosa26 locus. These models expressed distinct variants of human mutant HTT cDNA fragment: a translated variant (HD/100Q model, serving as a reference) and a nontranslated variant (HD/100CAG model). The cohorts of animals were subjected to a broad spectrum of molecular, behavioral, and cognitive analysis for 21 months. Behavioral testing revealed alterations in both models, with the HD/100Q model exhibiting late disease phenotype. The rotarod, static rod, and open-field tests showed some motor deficits in HD/100CAG and HD/100Q model mice during the light phase, while ActiMot indicated hyperkinesis during the dark phase. Both models also exhibited certain gene deregulations in the striatum that are related to disrupted pathways and phenotype alterations observed in HD. In conclusion, we provide in vivo evidence for a minor contributory role of mutant RNA in HD pathogenesis. The separated effects resulting from the presence of mutant RNA in the HD/100CAG model led to less severe but, to some extent, similar types of impairments as in the HD/100Q model. Increased anxiety was one of the most substantial effects caused by mutant HTT RNA.",FASEB journal : official publication of the Federation of American Societies for Experimental Biology,"Wozna-Wysocka, Magdalena,Jazurek-Ciesiolka, Magdalena,Przybyl, Lukasz,Wronka, Dorota,Misiorek, Julia Oliwia,Suszynska-Zajczyk, Joanna,Figura, Grzegorz,Ciesiolka, Adam,Sobieszczanska, Paula,Zeller, Anna,Niemira, Magdalena,Switonski, Pawel Michal,Fiszer, Agnieszka",,"phenotype,pathogenesis,cognitive,AD,pathology,neurodegenerative"
39616386,PMC11608472,2024,"Association between 25(OH) vitamin D and multiple sclerosis: cohort, shared genetics, and Causality.","Multiple Sclerosis (MS), an autoimmune disorder causing demyelination and neurological damage, has been linked to 25-hydroxyvitamin D (25OHD) levels, suggesting its role in immune response and MS onset. This study used GWAS datasets to investigate genetic associations between 25OHD and MS. We utilized a large-scale prospective cohort to evaluate serum 25OHD levels and MS risk. Linkage Disequilibrium Score Regression (LDSC) assessed genetic correlations between 25OHD levels and MS. Cross-trait genome-wide pleiotropy analysis revealed shared genetic loci. MAGMA analysis identified pleiotropic genes, enriched tissues, and gene sets. Stratified LDSC estimated tissue-specific and cell-specific heritability enrichment, and multi-trait co-localization analysis identified shared immune cell subsets. Bidirectional Mendelian Randomization (MR) assessed the causal association between 25OHD and MS risk. The observational study found a nonlinear relationship between 25OHD levels and MS risk, with the lowest quartile showing significant risk elevation. Our findings revealed shared genetic structure between 25OHD levels and MS, suggesting a common biological pathway involving immune function and CNS integrity. We found 24 independent loci shared between 25OHD levels and MS risk, enriched in brain tissues and involved in pathways like LDL, HDL, and TG metabolism. Four loci (6p24.3, 6p22.2, 12q14.1, and 19p13.2) had strong co-localization evidence, with mapped genes as potential drug targets. Bidirectional MR analysis supported a causal effect of 25OHD levels on MS risk, suggesting 25OHD supplementation could modulate MS risk. This study reveals the complex relationship between 25OHD levels and MS, indicating that higher levels are not always advantageous and recommending moderation in supplementation. We identified SMARCA4 as a potential therapeutic target and detailed key pathways influencing this interaction.",Nutrition journal,"Yu, Xing-Hao,Lu, Hui-Min,Li, Jun,Su, Ming-Zhu,Li, Xiao-Min,Jin, Yi","Genome-Wide Association Study,Polymorphism, Single Nucleotide","genetic association,sclerosis,heritability,GWAS,Mendelian randomization,genome-wide,linkage,AD,Genetic Loci"
39657956,PMC11751639,2024,Autoencoder-based phenotyping of ophthalmic images highlights genetic loci influencing retinal morphology and provides informative biomarkers.,"Genome-wide association studies (GWAS) have been remarkably successful in identifying associations between genetic variants and imaging-derived phenotypes. To date, the main focus of these analyses has been on established, clinically-used imaging features. We sought to investigate if deep learning approaches can detect more nuanced patterns of image variability. We used an autoencoder to represent retinal optical coherence tomography (OCT) images from 31 135 UK Biobank participants. For each subject, we obtained a 64-dimensional vector representing features of retinal structure. GWAS of these autoencoder-derived imaging parameters identified 118 statistically significant loci; 41 of these associations were also significant in a replication study. These loci encompassed variants previously linked with retinal thickness measurements, ophthalmic disorders, and/or neurodegenerative conditions. Notably, the generated retinal phenotypes were found to contribute to predictive models for glaucoma and cardiovascular disorders. Overall, we demonstrate that self-supervised phenotyping of OCT images enhances the discoverability of genetic factors influencing retinal morphology and provides epidemiologically informative biomarkers. Code and data links available at https://github.com/tf2/autoencoder-oct.","Bioinformatics (Oxford, England)","Sergouniotis, Panagiotis I,Diakite, Adam,Gaurav, Kumar,Birney, Ewan,Fitzgerald, Tomas",Genome-Wide Association Study,"neurodegenerative,genetic variant,GWAS,genome-wide,phenotype,biomarkers,genome-wide association,Genetic Loci"
39681839,PMC11650848,2024,Cognitive benefits of folic acid supplementation during pregnancy track with epigenetic changes at an imprint regulator.,"The human ZFP57 gene is a major regulator of imprinted genes, maintaining DNA methylation marks that distinguish parent-of-origin-specific alleles. DNA methylation of the gene itself has shown sensitivity to environmental stimuli, particularly folate status. However, the role of DNA methylation in ZFP57's own regulation has not been fully investigated. We used samples and data from our previously described randomised controlled trial (RCT) in pregnancy called Folic Acid Supplementation in the Second and Third Trimester (FASSTT), including follow-up of the children at age 11. Biometric and blood biochemistry results were examined for mothers and children. Methylation of ZFP57 was analysed by EPIC arrays, pyrosequencing and clonal analysis, and transcription assessed by PCR-based methods. Functional consequences of altered methylation were examined in cultured cells with mutations or by inhibition of the main DNA methyltransferases. DNA variants were examined using pyrosequencing and Sanger sequencing, with results compared to published studies using bioinformatic approaches. Cognitive outcomes were assessed using the Wechsler Intelligence Scale for Children 4th UK Edition (WISC-IV), with neural activity during language tasks quantified using magnetoencephalography (MEG). Here we show that methylation at an alternative upstream promoter of ZFP57 is controlled in part by a quantitative trait locus (QTL). By altering DNA methylation levels, we demonstrate that this in turn controls the expression of the ZFP57 isoforms. Methylation at this region is also sensitive to folate levels, as we have previously shown in this cohort. Fully methylated alleles were associated with poorer performance in the Symbol Search and Cancellation subtests of WISC-IV in the children at age 11 years. There were also differences in neural activity during language tasks, as measured by MEG. Analysis of published genome-wide studies indicated other SNPs in linkage disequilibrium with the mQTL were also associated with neurodevelopmental outcomes. While numbers in the current RCT were small and require further validation in larger cohorts, the results nevertheless suggest a molecular mechanism by which maternal folic acid supplementation during pregnancy may help to counteract the effects of folate depletion and positively influence cognitive development in the offspring.",BMC medicine,"Hilman, L,Ondičová, M,Caffrey, A,Clements, M,Conway, C,Ward, M,Pentieva, K,Irwin, R E,McNulty, H,Walsh, C P",,"epigenetic,DNA methylation,cognitive,genome-wide,quantitative trait,SNP,linkage,methylation"
39715222,PMC11665999,2024,Identifying potential drug targets for myocardial infarction through Mendelian randomization.,"This study explored the associations between plasma and cerebrospinal fluid (CSF) proteins and myocardial infarction (MI) risk. Identifying specific proteins as biomarkers for MI could enhance our understanding of disease mechanisms and inform clinical practice. We combined protein quantitative trait loci (pQTL) data for plasma and CSF proteins with genome-wide association study (GWAS) summary statistics for MI. Mendelian Randomization (MR) analyses were conducted to establish causal relationships, supported by Bayesian colocalization and Spearman correlation analyses. For plasma proteins, we used pQTL data from Cheng et al. to select 738 cis-acting SNPs associated with 734 proteins. The ""TwoSampleMR"" method and inverse-variance weighted MR were applied for evaluations. In plasma, CD8A and HDHD2 were identified as protective factors against MI, while DPEP1 was linked to increased risk. In CSF, CD30 Ligand was associated with MI risk. Bayesian colocalization supported the association for CD8A in plasma. No significant correlation was found between plasma and CSF results, suggesting distinct mechanisms for these biomarkers. Our study identified several plasma and CSF proteins linked to MI risk, offering new insights into the disease's biological underpinnings. These findings could guide future research on MI biomarkers and contribute to improved prevention and treatment strategies.",PloS one,"Yu, Xiangyou,Liu, Shasha","Genome-Wide Association Study,Polymorphism, Single Nucleotide","Mendelian randomization,genome-wide,quantitative trait,SNP,cerebrospinal,biomarkers,genome-wide association,GWAS"
39729320,PMC11681380,2024,Genetic Association of Juvenile Idiopathic Arthritis With Adult Rheumatic Disease.,"Patients with juvenile idiopathic arthritis (JIA) may develop adult rheumatic diseases later in life, and prolonged or recurrent disease activity is often associated with substantial disability; therefore, it is important to identify patients with JIA at high risk of developing adult rheumatic diseases and provide specialized attention and preventive care to them. To elucidate the full extent of the genetic association of JIA with adult rheumatic diseases, to improve treatment strategies and patient outcomes for patients at high risk of developing long-term rheumatic diseases. In this genetic association study of 4 disease genome-wide association study (GWAS) cohorts from 2013 to 2024 (JIA, rheumatoid arthritis [RA], systemic lupus erythematosus [SLE], and systemic sclerosis [SSc]), patients in the JIA cohort were recruited from the US, Australia, and Norway (with a UK cohort included in the meta-analyzed cohort), while patients in the other 3 cohorts were recruited from US and Western European countries. All analyses were conducted between September 2023 and April 2024. Genetic associations. Genetic correlations and shared genomic loci between JIA and adult rheumatic diseases. Genetic correlation analyses and cross-trait meta-analysis were conducted on the JIA cohort and the summary statistics of the GWASs from adult rheumatic diseases (RA, SLE, and SSc). Mendelian randomization analyses were also conducted. This study included 33 207 patients across the 4 cohorts, with 4550 patients in the meta-analyzed JIA cohort (JIA cohort: 1485 patients with arthritis onset before 16 years; 1017 female [68.5%]; 10 352 controls; UK cohort: 3305 patients with JIA; 9196 controls), 143 61 patients in the RA cohort, 5201 patients in the SLE cohort; and 9095 patients in the SSc cohort. After the GWAS result of the JIA cohort was meta-analyzed with the UK JIA cohort, there was a total of 4550 JIA cases and 18 446 controls. The analysis revealed a significant global correlation between JIA and adult rheumatic diseases, with 84 regions harboring signals associated with multiple diseases. Cross-trait analyses uncovered novel disease loci and 20 loci associated with JIA and adult diseases. Mendelian randomization analysis revealed the significant association of 11 proteins with rheumatic disorders. Both shared, organ-specific, and disease-specific critical cell types were highlighted. In this genetic association study, there was significant genetic overlap between JIA and adult rheumatic diseases. These findings may help to refine JIA classification, risk stratification, and therapeutic strategy of repurposing adult disease drugs for pediatric patients with similar mechanisms.",JAMA network open,"Fan, Jingxian,Hao, Jian,Fu, Yuqiao,Liu, Xiaoyang,Qu, Hui-Qi,Glessner, Joseph T,Ji, Dandan,Liu, Wei,Zheng, Gang,Ding, Zhiyong,Cui, Shuzhong,Xia, Qianghua,Hakonarson, Hakon,Wei, Wei,Li, Jin","Genome-Wide Association Study,Polymorphism, Single Nucleotide","genetic association,sclerosis,Mendelian randomization,genome-wide,meta-analysis,AD,genome-wide association,GWAS"
39769168,PMC11676344,2024,Association Between Common Variants in the LAG3/CD4 Genes and Risk for Essential Tremor.,"Many clinical, neuroimaging, neuropathological, epidemiological, and genetic data suggest a relationship between essential tremor (ET) and Parkinson's disease (PD). Several hypothesis-based gene association studies attempted to find a genetic association between these diseases. Recent case-control association studies in Chinese and Spanish populations showed a marginal association between the CD4 rs1922452 and CD4 rs951818 single nucleotide variants (SNVs) and the risk of PD. The proteins encoded by the CD4 and LAG3 genes have an important role in modulating inflammatory responses, and some recent data associated inflammatory markers to ET. This study investigates a possible association between the most common SNVs in the LAG3/CD4 genes and the risk of ET in the Spanish Caucasian population. We genotyped 267 patients diagnosed with familial ET and 270 age- and sex-matched controls using specific TaqMan assays for CD4 rs1922452, CD4 rs951818, and LAG3 rs870849 variants. We found a decreased risk for ET in carriers of the LAG3 rs870849 C/C genotype and the LAG3 rs870849C allelic variant exclusively in men. The mean age of onset of ET was not related to any of the variants studied. These data suggest no association of the gene variants studied with the overall risk for ET, except for a slight decrease in risk in male ET patients carrying the variant LAG3 rs870849C. However, such an association lost significance after correcting for multiple comparisons.",International journal of molecular sciences,"Agúndez, José A G,Macías, Yolanda,Alonso-Navarro, Hortensia,García-Martín, Elena,Álvarez, Ignacio,Pastor, Pau,Benito-León, Julián,López-Alburquerque, Tomás,Jiménez-Jiménez, Félix Javier","Polymorphism, Single Nucleotide,Genetic Association Studies","genetic association,parkinson,neuroimaging,genotype"
39911230,PMC11794050,2024,Identification of potential druggable targets for endometriosis through Mendelian randomization analysis.,"Endometriosis (EM) is a widely recognized disorder in gynecological endocrinology. Although hormonal therapies are frequently employed for EM, their side effects and outcome limitations underscore the need to explore the genetic basis and potential drug targets for developing innovative therapeutic approaches. This study aimed to identify both cerebrospinal fluid (CSF) and plasma protein markers as promising therapeutic targets for EM. We utilized Mendelian randomization (MR) analysis to explore potential disease-causing proteins, utilizing genetic datasets from genome-wide association studies (GWAS) and protein quantitative trait loci (pQTL) analyses. We applied a range of validation techniques, including reverse causality detection, phenotype scanning, Bayesian co-localization (BC) analysis, and external validations to substantiate our findings. Additionally, we conducted a protein-protein interaction (PPI) network as well as functional enrichment analyses to unveil potential associations among target proteins. MR analysis revealed that a decrease of one standard deviation (SD) in plasma R-Spondin 3 (RSPO3) level had a protective effect on EM (OR = 1.0029; 95% confidence interval (95% CI): 1.0015-1.0043; P = 3.2567e-05; Bonferroni P < 5.63 × 10-5). BC analysis showed that RSPO3 shared the same genetic variant with EM (coloc.abf-PPH4 = 0.874). External validation further supported this causal association. Galectin-3 (LGALS3; OR = 0.9906; 95% CI: 0.9835-0.9977; P = 0.0101), carboxypeptidase E (CPE; OR = 1.0147; 95% CI: 1.0009-1.0287; P = 0.0366), and alpha-(1,3)-fucosyltransferase 5 (FUT5; OR = 1.0053; 95% CI: 1.0013-1.0093; P = 0.002) were detected as potential targets for EM in CSF. PPI analysis showed that fibronectin (FN1) had the highest combined score. Furthermore, several EM-linked proteins were involved in the glycan degradation pathway. In conclusion, this comprehensive study offers valuable insights into potential drug targets for EM, with RSPO3 emerging as a promising candidate. Additionally, mechanistic roles of FN1, glycan degradation pathway, LGALS3, CPE, and FUT5 in EM warrant further investigation.",Frontiers in endocrinology,"Chen, Peng,Wei, Xin,Li, Xiao-Ke,Zhou, Yi-Hang,Liu, Qi-Fang,Ou-Yang, Ling","Genome-Wide Association Study,Polymorphism, Single Nucleotide","genetic variant,Mendelian randomization,genome-wide,quantitative trait,AD,cerebrospinal,phenotype,genome-wide association,GWAS"
39277688,PMC11919715,2025,"Prenatal cannabis exposure is associated with alterations in offspring DNA methylation at genes involved in neurodevelopment, across the life course.","Prenatal cannabis exposure (PCE) is of increasing concern globally, due to the potential impact on offspring neurodevelopment, and its association with childhood and adolescent brain development and cognitive function. However, there is currently a lack of research addressing the molecular impact of PCE, that may help to clarify the association between PCE and neurodevelopment. To address this knowledge gap, here we present epigenome-wide association study data across multiple time points, examining the effect of PCE and co-exposure with tobacco using two longitudinal studies, the Avon Longitudinal Study of Parents and Children (ALSPAC) and the Christchurch Health and Development Study (CHDS) at birth (0 y), 7 y and 15-17 y (ALSPAC), and ~27 y (CHDS). Our findings reveal genome-wide significant DNA methylation differences in offspring at 0 y, 7 y, 15-17 y, and 27 y associated with PCE alone, and co-exposure with tobacco. Importantly, we identified significantly differentially methylated CpG sites within the genes LZTS2, NPSR1, NT5E, CRIP2, DOCK8, COQ5, and LRP5 that are shared between different time points throughout development in offspring. Notably, functional pathway analysis showed enrichment for differential DNA methylation in neurodevelopment, neurotransmission, and neuronal structure pathways, and this was consistent across all timepoints in both cohorts. Given the increasing volume of epidemiological evidence that suggests a link between PCE and adverse neurodevelopmental outcomes in exposed offspring, this work highlights the need for further investigation into PCE, particularly in larger cohorts.",Molecular psychiatry,"Noble, Alexandra J,Adams, Alex T,Satsangi, Jack,Boden, Joseph M,Osborne, Amy J",Genome-Wide Association Study,"DNA methylation,cognitive,genome-wide,AD,methylation,genome-wide association,epigenome"
39467662,PMC11788543,2025,Longitudinal Association of Changes in Metabolic Syndrome with Cognitive Function: 12-Year Follow-up of the Guangzhou Biobank Cohort Study.,"The association of changes in metabolic syndrome (MetS) with cognitive function remains unclear. We explored this association using prospective and Mendelian randomization (MR) studies. MetS components including high-density lipoprotein cholesterol (HDL-C), systolic blood pressure (SBP), waist circumference (WC), fasting plasma glucose (FPG), and triglycerides were measured at baseline and two follow-ups, constructing a MetS index. Immediate, delayed memory recall, and cognitive function along with its dimensions were assessed by immediate 10- word recall test (IWRT) and delayed 10-word recall test (DWRT), and mini-mental state examination (MMSE), respectively, at baseline and follow-ups. Linear mixed-effect model was used. Additionally, the genome-wide association study (GWAS) of MetS was conducted and one-sample MR was performed to assess the causality between MetS and cognitive function. Elevated MetS index was associated with decreasing annual change rates (decrease) in DWRT and MMSE scores, and with decreases in attention, calculation and recall dimensions. HDL-C was positively associated with an increase in DWRT scores, while SBP and FPG were negatively associated. HDL-C showed a positive association, whereas WC was negatively associated with increases in MMSE scores, including attention, calculation and recall dimensions. Interaction analysis indicated that the association of MetS index on cognitive decline was predominantly observed in low family income group. The GWAS of MetS identified some genetic variants. MR results showed a non-significant causality between MetS and decrease in DWRT, IWRT, nor MMSE scores. Our study indicated a significant association of MetS and its components with declines in memory and cognitive function, especially in delayed memory recall.",Diabetes & metabolism journal,"Tian, Yu Meng,Zhang, Wei Sen,Jiang, Chao Qiang,Zhu, Feng,Jin, Ya Li,Yeung, Shiu Lun Au,Wang, Jiao,Cheng, Kar Keung,Lam, Tai Hing,Xu, Lin",Genome-Wide Association Study,"cognitive decline,genetic variant,cognitive,Mendelian randomization,genome-wide,AD,genome-wide association,GWAS"
39643657,PMC11839474,2025,Mapping the microRNA landscape in the older adult brain and its genetic contribution to neuropsychiatric conditions.,"MicroRNAs (miRNAs) play a crucial role in regulating gene expression and influence many biological processes. Despite their importance, understanding of how genetic variation affects miRNA expression in the brain and how this relates to brain disorders remains limited. Here we investigated these questions by identifying microRNA expression quantitative trait loci (miR-QTLs), or genetic variants associated with brain miRNA levels, using genome-wide small RNA sequencing profiles from dorsolateral prefrontal cortex samples of 604 older adult donors of European ancestry. Here we show that nearly half (224 of 470) of the analyzed miRNAs have associated miR-QTLs, many of which fall in regulatory regions such as brain promoters and enhancers. We also demonstrate that intragenic miRNAs often have genetic regulation independent from their host genes. Furthermore, by integrating our findings with 16 genome-wide association studies of psychiatric and neurodegenerative disorders, we identified miRNAs that likely contribute to bipolar disorder, depression, schizophrenia and Parkinson's disease. These findings advance understanding of the genetic regulation of miRNAs and their role in brain health and disease.",Nature aging,"Vattathil, Selina M,Gerasimov, Ekaterina S,Canon, Se Min,Lori, Adriana,Tan, Sarah Sze Min,Kim, Paul J,Liu, Yue,Lai, Eric C,Bennett, David A,Wingo, Thomas S,Wingo, Aliza P",Genome-Wide Association Study,"genetic variant,gene expression,parkinson,genome-wide,quantitative trait,AD,neurodegenerative,genome-wide association"
40322303,PMC12045587,2025,C-reactive Protein Levels in Prediction of the Development or the Progression of Agerelated Macular Degeneration in Patients Examined at Tuzla Canton.,"Age-related macular degeneration (ARMD) is a chronic, incurable, progressive, multifactorial, neurodegenerative disease, which is one of the leading causes of visual impairment, among individuals above 60 years of age in developed countries. Over the past decades, the role of inflammation and CRP in the pathogenesis of ARMD has been investigated. The study aimed to investigate the association between inflammation or CRP levels in prediction the development or the progression of ARMD. This retrospective-prospective, case-control study, was conducted at the Clinic for Eye Diseases, University Clinical Center Tuzla, from 2020. to 2024. Two group of participants were included in this study. The first group (n=100 patients) consisted of patients diagnosed with different stages of ARMD, and second, control group (n=100 patients) consisted of patients without ARMD. The study included subjects of both sexes, divided into three age categories (≤55; 56-66; ≥67 years). Detailed ocular and systemic evaluations were performed, including fundus examination and OCT angiography. A 5mL sample of venous blood was colected to determine serum CRP levels, for the both group of patients, using latex immunoassay method. Statistical analysis, including Student's t-test, Chi square test and posthoc (Turkey) tests, was conducted using SPSS 26 for Windows, with p<0,05 considered significant. Out of 100 patients, 34 were having early, 18 intermediate and 48 were having advanced stages of ARMD. The mean serum CRP levels in the ARMD group (8.39±27.22mg/L) were significantly higher compared to the control group, (2.52±5.35mg/L), p=0,000. Also, serum CRP values by age category, between ARMD subjects and the control group, showed statistically significant differences in all age groups: ≤55 p=0.032; 56-66 p=0.019; ≥67 p=0.000. The mean serum CRP levels was 6.6±6.9 mg/L, 10±13.3 mg/L and 16±22.7 mg/L, in early, intermediate and advanced ARMD, respectively. Comparing these CRP values and different stages of ARMD, there were found statistically significant differences between the three stages. Furthermore, these results showed that mean CRP values increase with disease severity. Based on the obtained results serum CRP levels are significant risk factor in predicting the development and the progression of ARMD. Also, these results emphasize the role of systemic inflammation in the development and progression of ARMD.","Medical archives (Sarajevo, Bosnia and Herzegovina)","Cickusic, Alma,Pavljasevic, Suzana,Jusufovic, Vahid,Sefic-Kasumovic, Sanja,Hasic, Adisa Pilavdzic,Halilbasic, Meliha",,"neurodegenerative,AD,pathogenesis"
40418142,PMC12105112,2025,The Causal Relationship Between Asthma and Hippocampal Volume: A Study Based on Bidirectional Mendelian Randomization Analysis.,"Asthma is a common chronic respiratory disease, and its potential association with the central nervous system has garnered increasing attention in recent years. While observational studies suggest that asthma may affect hippocampal structure and function through mechanisms such as chronic inflammation and hypoxia, its causal relationship remains unclear. In this study, we employed a two-sample Mendelian randomization (MR) analysis, utilizing large-scale genome-wide association study (GWAS) data to systematically investigate the potential causal relationship between asthma and hippocampal volume. Data from a GWAS of asthma involving 155,386 individuals of European ancestry and GWAS imaging-derived phenotypes (IDPs) of hippocampal volume from 33,219 European individuals were analyzed. The results revealed a significant negative correlation between asthma and multiple hippocampal IDPs (PFDR < 0.05), indicating that asthma may contribute to reduced hippocampal volume. We identified 19 independent SNPs significantly associated with asthma (P < 5×10⁻⁸), of which 16 SNPs were retained after clumping (r2 < 0.001) and harmonization. Sensitivity analyses revealed no heterogeneity or horizontal pleiotropy, and reverse MR analysis did not support a causal effect of hippocampal volume on asthma. Our study provides genetic evidence for a causal relationship between asthma and changes in hippocampal volume, highlighting the need for closer monitoring and intervention in the neurocognitive health of asthma patients in clinical practice. Future studies should explore the causal relationship between asthma and brain structural changes across different racial groups and asthma subtypes, as well as the underlying biological mechanisms.",Brain and behavior,"Han, Dandan,Zhao, Shaohua","Genome-Wide Association Study,Polymorphism, Single Nucleotide","hippocampal,cognitive,Mendelian randomization,genome-wide,SNP,phenotype,genome-wide association,GWAS"
40458056,PMC12131119,2025,Screening the Community for Individuals at Clinical High Risk (CHR) for Psychosis.,"The aim of our study was to assess the performance of the Prodromal Questionnaire-16 (PQ-16) and the Perceptual and Cognitive Aberrations scale (PCA) to screen for clinical high risk for psychosis (CHR) in a sample of nonhelp-seeking subjects from São Paulo, Brazil. Individuals aged 18-35 years were interviewed with the PQ-16 and the PCA. Those with a combined score > 10 on the PQ-16 + PCA were called for assessment with the Structured Interview for Psychosis-Risk Syndromes (SIPS). Seventy-five individuals were deemed as CHR and 99 as healthy comparison; 44 randomly selected individuals (PQ-16 + PCA scores < 10) joined as further controls. All participants had no DSM-5 diagnosis. Scores of the PCA, PQ-16 (total score and distress index), and their combinations were analysed. All the proposed scorings significantly distinguished between CHR and control subjects. Considering a 7% CHR prevalence in the population, PQ-16 score mathematically showed the best performance (AUC = 0.713), followed by the PQ-16 score + PCA (AUC = 0.701). PQ-16 distress had the worst performance (AUC = 0.642). Data provides further evidence for the use of the PQ-16 score as an effective instrument to search for CHR states through active screening in the community. Future research should address its potential in helping CHR identification and thus reducing delays in care and minimising the risk of false positives.",Early intervention in psychiatry,"Loch, Alexandre Andrade,Ara, Anderson,Fekih-Romdhane, Feten,de Jesus, Leonardo Peroni,Andrade, Julio Cesar,Mendonça, Melina,Serpa, Maurício Henriques,van de Bilt, Martinus Theodorus,Gattaz, Wagner Farid",,"Aged,cognitive,AD"
40507797,PMC12155326,2025,"Association of Functional Gene Variants in DYSF-ZNF638, MTSS1 and Ferroptosis-Related Genes with Multiple Sclerosis Severity and Target Gene Expression.","Multiple sclerosis (MS) is a chronic inflammatory, neurodegenerative disease with yet-unresolved mechanisms of progression. To address MS severity and neurological deficits, we analyzed seven potentially functional genetic variants and their haplotypes in 845 MS patients. Based on our previous results of targeted RNAseq on ferroptosis-related genes in distinctive MS phenotypes, we selected putative regulatory variants in the top three DEGs (CDKN1A, MAP1B and EGLN2) and investigated their association with gene expression, plasma/serum parameters and disease severity (EDSS, MSSS, gARMSS). The study included 604 patients with relapsing-remitting (RR) and 241 with progressive (P) MS. The variants CDKN1A rs3176326 and rs3176336, EGLN2 rs111833532, MAP1B rs62363242 and rs1217817 with the previously reported DYSF-ZNF638 locus rs10191329, and MTSS1 rs9643199 were genotyped using TaqMan®, and the HLA-DRB1*15:01 status was also determined. Significant association of the rare MAP1B rs62363242 allele with PMS in females, independent of HLA-DRB1*1501, was found. The A allele-containing genotypes were associated with molecular components of iron metabolism. CDKN1A haplotypes were significantly associated with CDKN1A mRNA levels in RRMS and SPMS patients. RAB4B-EGLN2 locus rs111833532 and DYSF-ZNF638 locus rs10191329 showed significant associations with EDSS, MSSS and gARMSS. We detected haplotypes associated with the expression of CDKN1A, a part of the p53-p21 axis known to affect T cell activation/proliferation. RAB4B-EGLN2, an oxygen sensor and critical regulator of the response to hypoxia, variant rs111833532, along with DYSF-ZNF638 locus rs10191329, was associated with clinical severity. The indicated, novel, sex-specific association of MAP1B rs62363242 with the course of MS remains to be validated in larger studies.",International journal of molecular sciences,"Djuric, Tamara,Djordjevic, Ana,Kuveljic, Jovana,Stefanovic, Milan,Dincic, Evica,Kolakovic, Ana,Zivkovic, Maja","Polymorphism, Single Nucleotide","sclerosis,genetic variant,gene expression,haplotype,AD,genotype,phenotype,neurodegenerative"
40536530,PMC12179233,2025,Exploring NEK1 genetic variability in Italian amyotrophic lateral sclerosis patients.,"Mutations in NEK1, encoding for a serine/threonine kinase which regulates several biological processes, are associated with amyotrophic lateral sclerosis (ALS). NEK1 was analysed by amplicon deep sequencing in a cohort of 1016 Italian sporadic and familial ALS patients previously screened for C9orf72, SOD1, TARDBP and FUS mutations. We identified 28 rare NEK1 variants in 29 patients (2.85%) of whom 20/782 were sporadic (2.5%), 6/107 familial (5%) and 3/127 of unknown aetiology (2.3%). Variants were classified as pathogenic (P; n = 1), likely pathogenic (LP; n = 6 in 7 patients) and of unknown significance (VUS; n = 21) according the American College of Medical Genetics and Genomics criteria. Notably, 64% of the identified variants (18/28, including 4 LP and 14 VUS) were novel. Among the 29 patients with rare NEK1 variants, 7 (of whom 5 were familial cases) had additional variants in one of the four main ALS causative genes. Moreover, 23 patients carried the already reported NEK1 p.Arg261His risk variant (VUS) alone or in addition to SOD1 mutations (n = 1) or C9orf72 repeat expansion (n = 2) and to the NEK1 p.Asp128Val variant (n = 1). Genotype-phenotype correlation analysis showed no significant differences in age at onset or survival in NEK1 variant carriers, independently on the variant type. No flail arm phenotype, but atypical features, including sensory symptoms, were present in NEK1 carriers. Our study further expands NEK1 genetic variability by identifying novel rare variants and confirming ALS oligogenic nature since 19.6% of NEK1 patients also carried mutations in one of the four main ALS-associated genes.",Journal of neurology,"Pensato, Viviana,Peverelli, Silvia,Tiloca, Cinzia,Magri, Stefania,Brusati, Alberto,Pingue, Monica,Morelli, Claudia,Dalla Bella, Eleonora,Manini, Arianna,Tannorella, Pierpaola,Doretti, Alberto,Mandrioli, Jessica,Terenghi, Fabrizia,Prelle, Alessandro,Riva, Nilo,Verde, Federico,Eleopra, Roberto,Taroni, Franco,Lauria Pinter, Giuseppe,Silani, Vincenzo,Ticozzi, Nicola,Gellera, Cinzia,Ratti, Antonia",Amyotrophic Lateral Sclerosis/genetics,"sclerosis,Amyotrophic Lateral Sclerosis,AD,genotype,phenotype"
